Pesoh,Cinturah,,,,
107.2,117.8,,,,
66.05,85.6,,,,
82.5,104.65,,,,
75.3,86,,,,
89.85,96.1,,,,
72.25,92,,,,
76.35,80.3,,,,
77.35,85.8,,,,
84.5,112.5,,,,
120.8,116,,,,
67.3,90.1,,,,
127.15,130.15,,,,
62.75,86.05,,,,
103.25,114.4,,,,
66.75,92.9,,,,
82.9,118.65,,,,
89.8,100.85,,,,
83.15,106.75,,,,
57.6,88.65,,,,
50.5,79.05,,,,
83.2,109.6,,,,
72.3,88.2,,,,
62.3,78,,,,
90.1,99.6,,,,
87.9,101.2,,,,
69.7,88.3,,,,
75.75,93.9,,,,
102.05,113.5,,,,
83.9,116.7,,,,
73.1,100.2,,,,
84.1,105.7,,,,
63.75,93.5,,,,
126.7,135.8,,,,
46.725,73.15,,,,
49.75,76.1,,,,
80.6,93.1,,,,
53.8,72.8,,,,
35,70,,,,
88.35,95.85,,,,
80.05,98.4,,,,
74.125,96.05,,,,
63.3,90.15,,,,
108.5,119.6,,,,
77.3,103.6,,,,
74.35,103.5,,,,
74.4,222.21,,,,
97.85,117.4,,,,
64.75,88.9,,,,
80.6,107.55,,,,
67.15,100,,,,
76.4,94.1,,,,
85.95,94.7,,,,
92.15,99.8,,,,
92.3,98.5,,,,
70,93.4,,,,
94,98.7,,,,
106,118.65,,,,
55.7,81.5,,,,
83.35,104.8,,,,
75.6,98.4,,,,
86.5,108.15,,,,
37.85,68.3,,,,
58.6,88.75,,,,
70.6,88.6,,,,
62.1,73.7,,,,
66.15,98.15,,,,
76.3,102.1,,,,
74.2,101.5,,,,
75.5,93.3,,,,
71.6,88.6,,,,
72.9,89.8,,,,
66.7,92.7,,,,
58.1,80.6,,,,
66.55,90.15,,,,
64.9,79,,,,
79.83,111.6,,,,
99.6,114,,,,
60.8,90.9,,,,
76.8,101,,,,
72.6,93,,,,
116.7,136.5,,,,
67,92.4,,,,
77.05,104.5,,,,
96.1,112,,,,
44.475,73.6,,,,
79.55,102,,,,
73.95,88.7,,,,
94,110,,,,
61.125,88.5,,,,
60.15,82.05,,,,
57.2,79.2,,,,
107.45,115.05,,,,
59.15,85.5,,,,
51.55,85.05,,,,
64.9,81.7,,,,
72.75,81.45,,,,
76.2,90.5,,,,
84.8,96,,,,
113.35,116,,,,
84.75,91.3,,,,
47.65,75.75,,,,
93.9,98.3,,,,
52.15,84.7,,,,
51.5,71.4,,,,
57.8,87,,,,
73.1,100.8,,,,
70.9,78.5,,,,
89.05,111.1,,,,
66.3,87.15,,,,
60.9,88.45,,,,
46.35,80.65,,,,
74.3,86.65,,,,
86.65,87.65,,,,
73.4,93,,,,
57.4,71.15,,,,
133.65,136.3,,,,
63.7,84.5,,,,
73.5,89.5,,,,
74.75,86.1,,,,
66.2,91.2,,,,
66.1,100.5,,,,
112.94,94.5,,,,
67.7,96.5,,,,
59.2,77,,,,
76.1,98.1,,,,
97.4,112.3,,,,
47.3,65.1,,,,
58.5,71.55,,,,
94.775,109,,,,
85.4,98.95,,,,
84.55,91,,,,
60.9,74.3,,,,
77.6,93,,,,
80.6,107.6,,,,
60.05,81.6,,,,
59.2,86.65,,,,
75.9,89.55,,,,
74.8,97.9,,,,
118.05,121.75,,,,
66.95,90.25,,,,
116.7,119.35,,,,
79.3,104.5,,,,
78.85,73.4,,,,
60.25,78.75,,,,
68.45,91.6,,,,
61.7,86.6,,,,
106.9,120.45,,,,
86.55,97.9,,,,
55.35,70.05,,,,
61.7,86.4,,,,
78.9,93.9,,,,
82.55,99.85,,,,
84.75,100,,,,
83.45,106.9,,,,
64.3,85.5,,,,
88.85,108.5,,,,
87.3,108.3,,,,
56.55,75,,,,
63.1,79.6,,,,
49.95,67.7,,,,
75.8,95.2,,,,
62.5,99,,,,
86.3,95,,,,
76,92,,,,
71.4,99.3,,,,
63.65,74.6,,,,
102.7,111.7,,,,
93.15,117,,,,
109.825,117,,,,
65.7,94,,,,
103.55,115.35,,,,
53.1,71,,,,
100.9,125,,,,
78.225,105.9,,,,
68.4,114,,,,
103.5,112.5,,,,
67.6,86.05,,,,
64.7,98.5,,,,
107,104.75,,,,
77.75,101.2,,,,
87.8,93.5,,,,
76.4,95.4,,,,
77.55,101.4,,,,
85.35,103.2,,,,
81.45,97.2,,,,
82.15,87,,,,
78.8,94.5,,,,
79.2,101.5,,,,
120.95,119.7,,,,
104,114.3,,,,
80.8,95.5,,,,
65.05,96.3,,,,
72.5,90.1,,,,
74.2,100.25,,,,
85.85,107.75,,,,
79.6,113.05,,,,
92.5,95.9,,,,
110.225,113.25,,,,
95.8,99.5,,,,
71.6,97.3,,,,
80.9,101,,,,
115.9,120.05,,,,
73.4,97.4,,,,
78.2,108.15,,,,
64.45,91.45,,,,
75,75,,,,
91.75,116.5,,,,
27.625,53.5,,,,
71.6,95.3,,,,
76.15,97.45,,,,
77.15,92.2,,,,
61.2,88,,,,
61.9,96.2,,,,
69.3,92.1,,,,
65.8,88.1,,,,
64.6,78.4,,,,
103.5,123.5,,,,
49.675,65.9,,,,
71.5,98.9,,,,
91.55,98.9,,,,
93.025,111.4,,,,
73.2,84,,,,
73.05,88,,,,
56.2,92.6,,,,
42.25,80,,,,
112.7,122.2,,,,
67.4,93.15,,,,
101.6,113.2,,,,
114.4,124.25,,,,
85.8,92.6,,,,
119.95,136.6,,,,
79.05,100.9,,,,
75.3,87.9,,,,
82.95,95.1,,,,
32.5,59.5,,,,
70.5,100.3,,,,
72.35,89.6,,,,
81.35,114.3,,,,
70.1,102,,,,
91.5,108,,,,
65.5,84.9,,,,
73.85,107.2,,,,
55.75,79.8,,,,
85,99,,,,
75.05,95.2,,,,
77.85,105.25,,,,
80.55,97,,,,
93.8,98.35,,,,
69.25,90.15,,,,
75.1,102.2,,,,
68.9,87.05,,,,
82.3,101,,,,
50.2,74.2,,,,
100.2,118.65,,,,
82,102.2,,,,
63.95,98,,,,
75.1,104.35,,,,
64.7,85.4,,,,
90.9,101.85,,,,
58.9,88,,,,
74.3,93.25,,,,
49.85,81.15,,,,
70.8,93.3,,,,
68,98,,,,
54.85,84.9,,,,
64.5,95.1,,,,
51.1,85.85,,,,
68.1,82.35,,,,
47.55,79,,,,
65.55,100.8,,,,
72.95,99.6,,,,
73.5,94.45,,,,
46.525,82.6,,,,
97.15,109.1,,,,
84.6,109,,,,
66,91.1,,,,
67.3,81.8,,,,
64.75,96.05,,,,
56.75,87.15,,,,
72.625,102.25,,,,
78.65,101.4,,,,
96.55,106.6,,,,
54.625,87.45,,,,
57.9,71,,,,
64.3,77.9,,,,
76.7,105.2,,,,
68.6,94.8,,,,
57.4,86.5,,,,
62.25,84.55,,,,
106.15,113.9,,,,
35.675,59.65,,,,
74.15,89.4,,,,
76.15,98.2,,,,
86.8,103.85,,,,
88.3,116.45,,,,
62.3,86.7,,,,
61.5,85.4,,,,
101.05,116.25,,,,
67.25,97.4,,,,
73.7,104.2,,,,
65.1,88.05,,,,
60,85.45,,,,
37.12,62,,,,
90.2,105.7,,,,
82,96.2,,,,
76.8,99,,,,
72.5,92.7,,,,
79.8,89.3,,,,
55,68.5,,,,
56.1,73.3,,,,
48.725,80.65,,,,
71.5,82.8,,,,
69.05,91.7,,,,
88.7,99.6,,,,
106.6,112.5,,,,
78.85,89.1,,,,
73.2,76,,,,
70.25,97.45,,,,
97.35,110.1,,,,
63.1,80.5,,,,
93.8,112,,,,
77.1,100,,,,
76.6,116.1,,,,
51.5,78.2,,,,
69.4,91,,,,
60.45,82.4,,,,
83.5,101.3,,,,
54,84.5,,,,
63.2,82.2,,,,
71.5,96.4,,,,
89.5,104.5,,,,
113.2,222.2,,,,
73.2,97.1,,,,
83,103.4,,,,
43,66.4,,,,
82.5,106,,,,
63.2,94.3,,,,
89.3,100.8,,,,
65.7,81.65,,,,
73.65,92.75,,,,
65.3,85.6,,,,
80,99.05,,,,
61.5,88,,,,
71.605,96.5,,,,
52.3,77.5,,,,
47.325,70,,,,
70,78.9,,,,
66.55,105,,,,
62.9,95.7,,,,
81.4,100.8,,,,
63,93.8,,,,
105.125,117.4,,,,
55.4,88.7,,,,
86.4,107.8,,,,
81.05,95.5,,,,
90.65,110,,,,
88.7,113.2,,,,
80,99.2,,,,
80.21,108.1,,,,
78.25,98.7,,,,
67.9,89.2,,,,
65.25,92.4,,,,
90.4,95.7,,,,
93.2,106,,,,
103.8,112.1,,,,
57.6,75.2,,,,
62.9,82.95,,,,
83.45,91.4,,,,
86.3,106.1,,,,
55.7,77.7,,,,
81.7,103.6,,,,
76.1,93.85,,,,
70.9,97.05,,,,
91.9,110.4,,,,
63.05,92.45,,,,
99.6,114.1,,,,
60.6,78.5,,,,
62.425,89.5,,,,
72.3,97.5,,,,
60.1,78.25,,,,
79.15,86.3,,,,
89.15,98.85,,,,
80.1,99.15,,,,
49.275,85.1,,,,
71,95.65,,,,
74.85,89.2,,,,
40.325,65.5,,,,
82.3,106.85,,,,
69.5,87.1,,,,
72,97.4,,,,
77.75,105.6,,,,
77.6,98.45,,,,
68.6,84,,,,
80,104.65,,,,
89.375,104.15,,,,
52.3,67.05,,,,
85.8,104.6,,,,
56.05,83.85,,,,
65.5,93,,,,
102.9,111.5,,,,
119.8,129,,,,
46.4,64.5,,,,
55.3,78.7,,,,
102.85,125.7,,,,
80.05,103.4,,,,
110.8,114.7,,,,
64.7,83.5,,,,
112.5,128.8,,,,
59.5,82,,,,
72.3,103.9,,,,
42.05,65,,,,
53.55,79.8,,,,
67.6,82.3,,,,
101.625,120.7,,,,
49.1,69,,,,
70.5,90,,,,
78.8,96.3,,,,
95.6,95,,,,
70.55,92.8,,,,
76.65,99.8,,,,
96.8,107.5,,,,
69.15,106.5,,,,
110.35,123.5,,,,
62.3,97.3,,,,
72.3,89.5,,,,
33.75,59.5,,,,
60.025,88.3,,,,
74.3,90.3,,,,
88.4,103,,,,
106.8,120.1,,,,
65.65,64.2,,,,
87.7,108.9,,,,
76,95.3,,,,
73.8,87.5,,,,
94.8,112,,,,
67.9,77.4,,,,
69.85,90,,,,
76.75,92.3,,,,
70.8,88.45,,,,
117.25,130,,,,
101.6,118.45,,,,
111.1,121.25,,,,
75.3,94.3,,,,
64.2,80,,,,
71.35,91.05,,,,
75.95,104.45,,,,
84.35,94.4,,,,
60,90.65,,,,
81.1,93.8,,,,
66.4,94.3,,,,
58.35,83.4,,,,
89.75,103.5,,,,
132.45,141.5,,,,
67.75,85.6,,,,
64.65,86.6,,,,
80,99.5,,,,
80.4,93.5,,,,
87.1,109.6,,,,
67.4,90.4,,,,
75.9,91.5,,,,
100.9,122.5,,,,
104.125,107.2,,,,
97.35,106,,,,
57.15,77.4,,,,
58.25,79.2,,,,
62.325,78.3,,,,
77.4,101,,,,
67.75,95,,,,
77.6,110,,,,
60.85,83.1,,,,
71.5,101.65,,,,
54.4,77.5,,,,
52.3,65.55,,,,
63.3,73.5,,,,
61.8,88,,,,
73.1,85.4,,,,
60.95,78.15,,,,
98.7,111.85,,,,
79.8,95.8,,,,
77.3,99,,,,
62.05,73.75,,,,
50.9,80.5,,,,
57.8,82.75,,,,
52.15,75.25,,,,
62.25,83.2,,,,
50.35,84.45,,,,
78.9,101.45,,,,
84.15,99.65,,,,
71.6,96.5,,,,
64.55,83.65,,,,
90.5,108.75,,,,
82.505,91.4,,,,
60.6,79.5,,,,
66,91.2,,,,
84.15,106.9,,,,
64.3,82.3,,,,
69.9,93.45,,,,
40.5,73.5,,,,
60.8,92.8,,,,
76.35,90.8,,,,
83.45,91,,,,
76.5,99.4,,,,
63.35,87,,,,
91.9,110.6,,,,
70.4,96.5,,,,
68.5,93.5,,,,
57.8,94.5,,,,
83.6,106.6,,,,
74,85.4,,,,
75.15,93.95,,,,
53.2,83.65,,,,
92.8,103.5,,,,
54.15,75,,,,
81.45,100.25,,,,
52.95,83.3,,,,
93.1,100.95,,,,
61.225,77.3,,,,
68.4,80.05,,,,
71.2,93.4,,,,
86,109.4,,,,
104.1,111.05,,,,
61.05,81.8,,,,
65.5,87.6,,,,
86.3,104,,,,
79.85,94.5,,,,
77,85.15,,,,
69,78,,,,
66.65,93.25,,,,
77.2,98.15,,,,
60.2,90.5,,,,
89.95,99.5,,,,
82.75,96.3,,,,
64.05,74.7,,,,
60.25,80,,,,
63.5,75.3,,,,
88.1,101,,,,
81.5,104.4,,,,
74,91.3,,,,
85.6,100,,,,
112.95,119.75,,,,
80.2,107.3,,,,
54.9,75.5,,,,
77.8,93.8,,,,
83.2,99.75,,,,
86.2,108.6,,,,
92.7,101.5,,,,
110.8,119.5,,,,
81.4,89.1,,,,
76.4,127,,,,
67.9,97.8,,,,
67.15,82.3,,,,
71.15,98.2,,,,
61.1,81,,,,
97.2,121.4,,,,
67.2,83.35,,,,
81.7,95.25,,,,
68.2,94.4,,,,
81.15,102.9,,,,
58.95,93.2,,,,
80.7,98.6,,,,
56.6,69.5,,,,
77.1,95.35,,,,
52.8,77.05,,,,
71.6,89.5,,,,
84,93.4,,,,
62.4,79.4,,,,
88.1,97.5,,,,
54.5,86.5,,,,
64.65,78.5,,,,
119.5,129,,,,
84.525,93,,,,
91,107,,,,
78.6,91.7,,,,
66.3,98.1,,,,
72.15,99.15,,,,
88.3,98.5,,,,
76.8,95.55,,,,
52.75,80,,,,
73.4,93.75,,,,
80.75,97.4,,,,
102.4,106,,,,
49.025,69.05,,,,
67.35,97.5,,,,
70.5,91,,,,
68,90.3,,,,
96.3,103.6,,,,
87.4,108.15,,,,
58.9,76.4,,,,
96.3,121.85,,,,
91.1,103.5,,,,
84.35,93.8,,,,
56.3,81.9,,,,
70.5,99.5,,,,
67.1,80.1,,,,
65,75.4,,,,
74.95,107.9,,,,
69.9,101.3,,,,
64.65,89.55,,,,
78.5,99.35,,,,
74.4,99.45,,,,
27.975,58,,,,
68.35,88.75,,,,
99.5,110,,,,
68.2,106.15,,,,
57.1,75.7,,,,
73.25,86.7,,,,
62.25,81.95,,,,
92.3,103.5,,,,
83.2,103.1,,,,
54.25,77.4,,,,
81,97,,,,
106.6,115.5,,,,
69.7,89,,,,
77.5,91.7,,,,
90.15,102,,,,
92.1,96.2,,,,
71.65,82.7,,,,
79.4,108.2,,,,
85.95,100.15,,,,
84.35,110.2,,,,
93.35,109.9,,,,
94.6,112.1,,,,
69.45,97,,,,
78.1,91,,,,
82.75,94,,,,
67.25,91.8,,,,
84.1,93,,,,
110.9,109.7,,,,
87.05,101.7,,,,
75.4,90,,,,
71.9,88,,,,
71.4,115.8,,,,
76.9,106.4,,,,
83.8,97.2,,,,
50.2,71,,,,
90.025,109.3,,,,
63.05,87.15,,,,
68.5,83.5,,,,
56.9,79.9,,,,
78.2,100.7,,,,
84.7,104.45,,,,
63.8,81.5,,,,
50.25,71,,,,
61.55,79,,,,
54.4,81,,,,
48.85,75,,,,
80.05,102,,,,
94.6,109.6,,,,
95.8,119.5,,,,
125.65,141.5,,,,
83.3,99.8,,,,
67.6,95.2,,,,
74.4,95.6,,,,
76.6,101.8,,,,
61.1,84.15,,,,
71.6,92.05,,,,
58.55,93,,,,
63.4,75.55,,,,
73,97.95,,,,
61.1,74.7,,,,
65.65,91.9,,,,
84.6,92.7,,,,
120,104.4,,,,
137.5,141.6,,,,
63.8,99.6,,,,
112.35,120.7,,,,
72,118.15,,,,
74.95,95.05,,,,
80,97.8,,,,
99.75,112,,,,
113.4,138,,,,
111.1,120.2,,,,
96.05,96,,,,
72,95.8,,,,
76.7,97.5,,,,
84.5,104.4,,,,
56.3,72,,,,
81.1,111.85,,,,
68.3,93.75,,,,
73.3,97.35,,,,
73.6,95.65,,,,
61.3,94.5,,,,
89.7,116.7,,,,
60,87,,,,
85.9,110,,,,
28.175,55.1,,,,
92.25,102.3,,,,
70.4,96.35,,,,
57.6,77.05,,,,
56.65,68,,,,
85.65,104.7,,,,
50.21,89.45,,,,
84.15,94.6,,,,
71.6,90.2,,,,
99.2,104,,,,
69.5,91.1,,,,
64.3,85.5,,,,
85.4,95.6,,,,
82.6,94.75,,,,
73.05,93.95,,,,
81.7,98,,,,
79.2,102.9,,,,
87.3,108,,,,
167.9,94.45,,,,
80,99.5,,,,
57.35,89.85,,,,
85.8,97.9,,,,
71.4,89,,,,
54.9,81,,,,
54.9,83.1,,,,
88.4,95,,,,
77.6,88.5,,,,
65.55,65,,,,
89.7,105.3,,,,
63.7,75,,,,
81.05,92,,,,
96,109.6,,,,
53,77.05,,,,
96.6,95.65,,,,
58.35,71.25,,,,
67.15,86,,,,
72.7,86.5,,,,
63.4,75.9,,,,
85.25,98.5,,,,
71.5,85.5,,,,
83.9,102,,,,
98.5,103.85,,,,
88,103.8,,,,
46.975,62.15,,,,
85.5,92.6,,,,
49.075,76,,,,
52.05,74.25,,,,
96.85,105.1,,,,
93.8,88.4,,,,
82.2,98.3,,,,
74.75,98.6,,,,
115.9,130.75,,,,
63.4,90.1,,,,
66.5,90.3,,,,
90.15,117.5,,,,
87,114.45,,,,
88.1,119.6,,,,
70,85.35,,,,
77.6,99.65,,,,
64.8,100,,,,
54.5,78,,,,
97.05,113.1,,,,
96.7,105.4,,,,
84.65,97.7,,,,
86.45,98.9,,,,
87.65,117.5,,,,
79.1,97,,,,
42.15,64.15,,,,
87.25,96,,,,
76.8,95,,,,
90.15,101.1,,,,
107,111.2,,,,
78.6,94.2,,,,
83.5,110.95,,,,
63,91.55,,,,
60,85.2,,,,
95.25,108.55,,,,
71.3,96.1,,,,
89.9,106.3,,,,
59.8,74,,,,
99.1,64,,,,
74.4,93,,,,
96.5,109.25,,,,
76.1,83.85,,,,
75.3,91,,,,
61.4,89,,,,
94.7,97,,,,
82.45,101.4,,,,
62.55,75,,,,
63.45,81.2,,,,
108,116.5,,,,
67.95,94.6,,,,
40.225,71.25,,,,
88.375,80.4,,,,
70.9,82.3,,,,
65.85,78.45,,,,
74,90.5,,,,
88.5,99.7,,,,
81.9,98,,,,
75,97.75,,,,
101.7,115.4,,,,
65.6,98,,,,
73.6,99,,,,
92.9,114.25,,,,
62.1,73.65,,,,
101.7,108,,,,
68.45,91.95,,,,
105.25,118.2,,,,
80.35,102.05,,,,
66.7,80.4,,,,
81.6,97,,,,
63.4,89.2,,,,
67.05,85.4,,,,
83.45,85.3,,,,
99.3,100.1,,,,
124.1,133,,,,
72.55,102.5,,,,
41.3,222.2,,,,
77.8,90.2,,,,
91.85,111,,,,
69.05,97.65,,,,
69.2,89.3,,,,
84.1,96.45,,,,
67.9,95.4,,,,
58.05,83.05,,,,
75.2,98.75,,,,
72.45,103.2,,,,
55.875,89.05,,,,
81.4,99.45,,,,
85.6,101.65,,,,
89,98.3,,,,
86.4,96.7,,,,
80.95,91.8,,,,
101.7,106.5,,,,
102.85,119.2,,,,
66.4,98.3,,,,
58.35,83.9,,,,
78.4,89.6,,,,
76,94.2,,,,
84,102,,,,
59,73.35,,,,
81.25,92.4,,,,
73.5,104.7,,,,
49.775,85.3,,,,
57.4,85.55,,,,
76.3,95.3,,,,
67.55,96.65,,,,
84.55,100.95,,,,
74.2,94.3,,,,
67.515,91,,,,
83.9,97.5,,,,
60.1,76.25,,,,
66.6,92.25,,,,
68.5,80,,,,
71.69,100.25,,,,
86.15,105,,,,
99.7,126,,,,
64.05,96,,,,
64.95,84.75,,,,
113.95,115.4,,,,
78,111.3,,,,
57.9,79.65,,,,
62.7,63.8,,,,
80.5,99.05,,,,
48.3,69.1,,,,
66.5,86,,,,
80.25,106.1,,,,
92.4,102.7,,,,
53,67.5,,,,
72.55,93.2,,,,
69.8,99.3,,,,
90.9,108.55,,,,
101.65,120.5,,,,
99.4,109.3,,,,
91.6,94.6,,,,
111.2,115,,,,
75.25,99.9,,,,
74.5,95.95,,,,
51.9,67,,,,
53.15,74,,,,
71.5,90.1,,,,
89.15,103,,,,
65.1,86.6,,,,
71,95.4,,,,
67.55,97.5,,,,
78.45,101,,,,
69.15,103.25,,,,
49.275,73.95,,,,
94.2,111.25,,,,
90.4,98.7,,,,
63.3,99.2,,,,
71.4,93.2,,,,
66.1,93,,,,
87.65,106.8,,,,
86.2,108.5,,,,
107,108.9,,,,
89.8,103.5,,,,
71.4,92.5,,,,
83.45,100,,,,
82.95,97.3,,,,
56.25,85.75,,,,
73.8,87,,,,
96.05,104.5,,,,
53.875,68.95,,,,
75.75,94,,,,
84.55,93.4,,,,
53.75,81.2,,,,
91.9,102.05,,,,
64.35,85.75,,,,
73.4,111.95,,,,
97.6,107.45,,,,
102.3,108.5,,,,
68.7,81.6,,,,
94.5,109.5,,,,
48.6,68.75,,,,
81.7,98.25,,,,
89.2,102.5,,,,
70.25,85.7,,,,
95.6,116,,,,
48.025,75.25,,,,
68.4,94.5,,,,
71.95,88.9,,,,
109.8,120.5,,,,
65.05,81.9,,,,
80,95.1,,,,
62.9,83.4,,,,
94.85,108.3,,,,
64.5,86.2,,,,
97.3,115,,,,
170.6,152.35,,,,
82.6,99.5,,,,
87.5,92.5,,,,
75.85,95.8,,,,
71.6,88.2,,,,
74.9,91.9,,,,
95.2,100.25,,,,
86.6,101,,,,
71.065,100.9,,,,
74.15,105.4,,,,
61.15,83.45,,,,
93.6,109.25,,,,
63.5,84.35,,,,
64.55,88.35,,,,
97.5,109.5,,,,
103.4,116,,,,
107.5,123.9,,,,
78,93.3,,,,
80.7,99,,,,
78.2,98.1,,,,
105,103,,,,
76.8,92.7,,,,
86.1,98.2,,,,
83.3,102,,,,
51.9,83.75,,,,
77,103.9,,,,
77.225,88.1,,,,
45.225,81.35,,,,
62.5,81.75,,,,
84,103.4,,,,
93.6,109.5,,,,
102.08,102.8,,,,
119.55,128.2,,,,
82.3,109,,,,
71.9,94.2,,,,
73.1,104,,,,
79.8,98.8,,,,
78.65,110.8,,,,
85.6,103,,,,
76.2,102.8,,,,
72.3,89.6,,,,
97.1,111.4,,,,
94.9,109.85,,,,
67.85,80.75,,,,
96.9,118,,,,
94.2,110.5,,,,
63.5,83,,,,
84,105.5,,,,
101.1,110.9,,,,
77.85,102.2,,,,
49.95,68,,,,
68.7,89.3,,,,
146.395,144.9,,,,
90.3,115.7,,,,
91.9,106.9,,,,
99.5,116.5,,,,
87.6,107,,,,
104.4,115.9,,,,
54.275,73.8,,,,
100.3,113.1,,,,
71.9,90,,,,
52.6,103.6,,,,
79.75,99.55,,,,
84.2,96,,,,
59.35,92.2,,,,
64.7,90.1,,,,
45.3,89.4,,,,
82.95,98.15,,,,
90,101.5,,,,
78,108.05,,,,
63.5,96.4,,,,
68.5,97.35,,,,
71.8,99.5,,,,
82.7,97.7,,,,
70.85,97.55,,,,
86.1,101.85,,,,
59.6,86,,,,
67.5,94,,,,
80.7,98.15,,,,
71.15,85.25,,,,
74.65,99.8,,,,
94.5,104.9,,,,
76.6,103.95,,,,
66.3,89,,,,
75.25,101.5,,,,
100,125.45,,,,
87.8,101,,,,
91.55,117.9,,,,
22.75,52.3,,,,
57.95,78.35,,,,
92.2,99,,,,
74.8,100.5,,,,
123,126.55,,,,
145.2,126,,,,
57.15,87.35,,,,
80.2,97.35,,,,
86.05,110.8,,,,
52.4,71.4,,,,
74.8,108.7,,,,
65,96,,,,
107,128.75,,,,
69.4,95.35,,,,
91.6,101.55,,,,
77.75,102.25,,,,
56.5,92.55,,,,
88.2,101,,,,
81.3,96.5,,,,
66.4,96.6,,,,
87.5,95.3,,,,
84.6,108.1,,,,
89.65,100.5,,,,
66.3,94.4,,,,
77.75,101,,,,
68.1,99,,,,
71.6,101,,,,
69.95,96.4,,,,
77.35,110.4,,,,
67.35,97.5,,,,
79.9,107.4,,,,
81.85,98.6,,,,
88.55,106.65,,,,
75.15,93.4,,,,
93.8,108.1,,,,
104.05,119.5,,,,
56.5,83,,,,
79.675,109,,,,
79.2,109,,,,
74.6,98.6,,,,
55.7,75.45,,,,
78.9,115.4,,,,
89.25,94.75,,,,
82.61,97.2,,,,
61.5,90.05,,,,
74.05,94.75,,,,
77.8,94.3,,,,
78.8,98,,,,
82.1,102.6,,,,
84.4,115,,,,
55.7,86.6,,,,
78.5,98.9,,,,
66.15,86.25,,,,
97.6,110.65,,,,
79.1,89.1,,,,
74,105.7,,,,
84.2,104,,,,
59.2,74.1,,,,
52.45,77.8,,,,
110.6,111.8,,,,
64,83.4,,,,
67.6,81.35,,,,
77.25,93.9,,,,
68.5,93.2,,,,
74.65,81.45,,,,
47.975,76,,,,
81,97.1,,,,
84.2,104.5,,,,
73.2,97.3,,,,
82,102.45,,,,
92.5,109.5,,,,
86.25,113.65,,,,
75.4,82.25,,,,
66.45,90.15,,,,
46.05,73.5,,,,
100,120.4,,,,
79.4,99.8,,,,
72.2,99,,,,
53.5,79.5,,,,
61.4,91.25,,,,
62,98.1,,,,
98.125,106.7,,,,
51.505,88,,,,
84.6,86,,,,
49.275,73.8,,,,
60.65,81.7,,,,
83.3,102,,,,
53.35,70.2,,,,
60.05,77.9,,,,
70.85,92.1,,,,
67.15,89.4,,,,
100.8,105,,,,
100.95,118.8,,,,
73.7,98,,,,
74.85,102.25,,,,
74.85,100.05,,,,
61.75,86.9,,,,
69.75,92.95,,,,
73.55,93.8,,,,
130.15,137.7,,,,
88,105.6,,,,
63.3,97.5,,,,
112.4,119.3,,,,
73.5,97.15,,,,
101.3,109.2,,,,
81.1,107.9,,,,
85.8,108,,,,
84.45,94.1,,,,
62.2,83.45,,,,
79.25,94.7,,,,
98.7,118.45,,,,
92.8,116.7,,,,
100.3,109.7,,,,
70,96,,,,
68.9,100,,,,
95.1,110.5,,,,
109.25,125.45,,,,
89.8,90.7,,,,
44.95,77.65,,,,
84.9,93.9,,,,
47.425,77.15,,,,
94,100,,,,
98.95,116.5,,,,
63,80,,,,
83.1,95.25,,,,
53.95,72,,,,
76.35,99,,,,
79.3,94.55,,,,
101.3,110.6,,,,
84.2,102.2,,,,
96.65,109.15,,,,
83.55,106.1,,,,
94.95,103.1,,,,
88.7,101.5,,,,
136.55,147.7,,,,
75.6,92.7,,,,
79.05,99.9,,,,
77.5,91.8,,,,
90.9,109.95,,,,
74.3,91.55,,,,
88.1,103.9,,,,
64.3,86.15,,,,
72.05,94,,,,
97.55,110,,,,
51.25,73.1,,,,
86.2,101.5,,,,
127.25,134.1,,,,
62.6,84.5,,,,
55.05,83.45,,,,
101.5,116.7,,,,
59.4,70.5,,,,
42.825,75,,,,
75.7,98,,,,
79.8,110,,,,
82.3,108.5,,,,
57.9,80.2,,,,
84.4,106.85,,,,
55.3,81,,,,
87.4,104.2,,,,
95.4,104.65,,,,
47.975,89,,,,
69.8,102.5,,,,
64.45,86.25,,,,
68.45,100.25,,,,
85.6,94.5,,,,
72,74.05,,,,
67,83,,,,
99.5,117.7,,,,
81.55,94.8,,,,
54.7,69.9,,,,
65.9,90.25,,,,
84.3,97.05,,,,
74.7,91.2,,,,
65.15,75.35,,,,
73.05,87.45,,,,
78.5,100.85,,,,
63.525,88.6,,,,
64.45,88.5,,,,
115,118,,,,
62.1,80,,,,
87.5,112,,,,
86.4,107.1,,,,
89.3,108.3,,,,
90.7,110.6,,,,
61.65,88.2,,,,
54.7,85,,,,
101.05,123.6,,,,
68.1,101,,,,
76.5,93.55,,,,
62.7,90.15,,,,
65.6,94.05,,,,
76.3,106.95,,,,
98.45,116.9,,,,
80.35,105,,,,
89.05,113.85,,,,
78.25,98.95,,,,
76.8,97.4,,,,
83.05,107.5,,,,
73.2,99.8,,,,
47.25,71.1,,,,
27,78.4,,,,
92.45,109.1,,,,
150,160.3,,,,
140,125.75,,,,
96.3,105.15,,,,
86.85,106.8,,,,
61.3,90.25,,,,
95,110,,,,
89.85,94.2,,,,
72,87.5,,,,
55,86.95,,,,
72.125,95.2,,,,
70,92.3,,,,
96.1,114.1,,,,
76.05,99.2,,,,
85.1,101.3,,,,
57.8,84,,,,
70.8,99,,,,
